clientId,clientCreditScore,debtToIncomeRatio,incomeStabilityIndex,repaymentSuccessRate,loanPrincipal,localGdpIndex,localUnemploymentRate,demographicGroup,languageCode,interestRate,didDefault
104,0.3014679423689484,0.4404046478487442,0.7361712526257044,0.9141571303644062,2126.7472311563283,0.46546353887952635,0.16135864383295145,1,0,0.09744071171363321,0
105,0.5586098880458512,0.13819524978243888,0.5930516748814075,0.6351068871614237,5517.793949071169,0.4049810003123988,0.26443615172936424,0,0,0.06937254688140292,0
106,0.6742348817628386,0.0881247379306332,0.5713727706869665,0.7767471573924244,9195.56976970333,0.7187926996869377,0.11760959570985614,0,1,0.26693527585328974,0
107,0.8280410369904486,0.3802453307196963,0.8854374797569958,0.6833828745273534,8716.341349371463,0.4496649971152848,0.1132235886455499,0,1,0.24499945217403102,0
108,0.5054580561223759,0.431790301686878,0.5725655882797371,0.7268796428229687,3127.7086410817847,0.44991588434714674,0.3108899015016744,1,0,0.1136203743368142,0
109,0.777065958629862,0.44330276356976983,0.5374795713360303,0.6761887761811276,4343.115582200807,0.4629251260060081,0.05148479266474397,0,0,0.24581442582780066,1
110,0.5802362817422383,0.39151540329735945,0.7290042852961087,0.749924101539555,461.76777088770797,0.5095602807893951,0.1597309470042263,1,0,0.15554113669919956,0
111,0.7903170826018652,0.6593383929769089,0.3807895305812181,0.8426597969561799,5487.21872572658,0.46715582210954887,0.10173088368756648,0,0,0.24388007733704614,0
112,0.6621084266035628,0.10554240709987574,0.618993973100376,0.9012707762409307,727.3430025022157,0.48671131953776003,0.2218417349640818,0,0,0.1307519129587934,0
113,0.534058177188557,0.194801603694732,0.7826244369642497,0.858485618186735,9392.201045668087,0.14707900469762622,0.3622994259033152,0,0,0.19116355662196927,0
114,0.8332801744008336,0.4170536745549864,0.7877987888461014,0.7533046424570259,8682.644965037496,0.5057159836001828,0.26649104769324494,1,0,0.14540263548854215,0
115,0.8539423752816214,0.4174422029611282,0.725944651711111,0.5498320352073135,2220.4575017312795,0.5017806621486645,0.0984436535987647,1,0,0.09691895425586729,0
116,0.7760911633714107,0.026759759280869964,0.699779827469865,0.7399357999563864,7023.74993063425,0.6038568797412394,0.05487243191535238,0,1,0.1964082210005002,0
117,0.9402838286695967,0.5062932257695176,0.554384799258699,0.4890028499956975,5723.401786089998,0.6309060948279402,0.16831399755623774,1,0,0.23770769999446278,0
118,0.6677544964493587,0.23912037339103276,0.6442515183021713,0.7996889485612,8033.4413539102125,0.48122919386082025,0.32137364628618903,1,1,0.23827678114853723,0
119,0.7763284069557427,0.44494079825198685,0.799414995573273,0.6043876029125769,4808.955856840047,0.5816229081673956,0.16623504498716493,0,0,0.13907235457981088,0
120,0.6106599794863272,0.31182146239156194,0.8042809487741605,0.760899920727084,1998.5425095912021,0.38984312195551934,0.1274085185889719,0,1,0.179677942101457,0
121,0.8146785788760947,0.4431909208371309,0.8244802112123785,0.6464068419758027,6434.449661216034,0.5767342342696105,0.17130217033176415,0,0,0.2409446496462716,0
122,0.7428970964662265,0.15019775725938156,0.44889444280163837,0.8650557851835741,894.7752372598555,0.4427524200865423,0.3492920208037595,0,0,0.06362439863064771,1
123,0.8425576923542274,0.29905485085269085,0.6783917137947546,0.9319718528107716,5887.421112567378,0.3815302531869945,0.05881662989739567,0,1,0.06797208332521508,0
124,0.5415451963988065,0.3946739349788981,0.9191353342952482,0.7866204742216233,2205.77757409813,0.48144113217959494,0.30731866188820794,0,1,0.14405568499301935,0
125,0.8487034770737338,0.16323145150466498,0.7726311578303344,0.6382546644674657,6880.870727523246,0.6400472447197779,0.410068950476012,0,0,0.1058679002572417,0
126,0.9428982678236225,0.2808296677502142,0.42764966108975044,0.8901689742751312,8297.627301108274,0.5181005536730847,0.3746122763326187,0,0,0.14366150488755508,0
127,0.27359531317942476,0.3713643305584488,0.9235626570792015,0.8217397296432378,1184.2948198925174,0.649648814767838,0.2142178490646967,1,0,0.07343826996490589,0
128,0.31435340576071746,0.12251919603151953,0.7182678103757508,0.6530099775914833,4062.6586662710642,0.4251267286184196,0.11412308657392697,0,0,0.19800200766882187,0
129,0.9094073794904847,0.17542110345246428,0.8727648572263499,0.7914860832680943,7361.863718982368,0.604785110454799,0.3360943968593284,0,1,0.2179351264985886,0
130,0.626658707429628,0.4105132626777473,0.48546795385385,0.6601669963952308,1720.6603090366991,0.4347839962763055,0.0991355437774702,0,0,0.24796012697347658,0
131,0.6678760843020042,0.32390738625553644,0.9171703832716027,0.8153476864756745,5708.58433335356,0.5225328671489203,0.01382998298170578,1,0,0.21263073451883174,0
132,0.41439548524848824,0.05038655334268652,0.6790884920051198,0.6760419029195881,6751.205920569659,0.5216682828659415,0.23016786331731673,1,0,0.14909534875151897,0
133,0.6594774101626886,0.25476309221973575,0.7160893071458747,0.5787409174315362,3612.456711669884,0.5661491733924172,0.13959588000424222,0,0,0.2837320562044644,1
134,0.8086136050725224,0.09560479500855211,0.5545918973353551,0.8352686729879669,8336.62451460575,0.5250740619911327,0.4543320561427985,0,0,0.2315830040069976,0
135,0.9143839968070427,0.3509244170593337,0.6274799913284146,0.9351186843640867,5155.5160319624665,0.42608154621781824,0.09148119156179842,0,0,0.1819203114566939,0
136,0.9748585730918563,0.04041947413825872,0.8646921931656617,0.8644182432450032,6307.248915411049,0.5880306952092564,0.10757676769261307,0,0,0.10171260208389805,0
137,0.48486064014848956,0.25695016486236677,0.7912021233498544,0.7697105088805609,1494.6406873773092,0.6731656594325395,0.3776348516318479,0,0,0.21224374668405394,0
138,0.6805775886946909,0.15623273758404346,0.6713161913788718,0.8417842019308289,329.28572787342364,0.44161965777438816,0.15806073589289152,1,0,0.197930131271489,1
139,0.7418956274030327,0.11283926971418742,0.6422723331973897,0.8641298627827075,602.4108511673643,0.31647679235549675,0.22092886173572304,1,0,0.22083249973438662,0
140,0.7741722372841985,0.2750886898652921,0.12254169389456133,0.7074188034028467,9048.809467162337,0.5499319568353789,0.2863074006692287,1,0,0.24528119132707532,0
141,0.8607609054949446,0.2567983999987067,0.5887648756685275,0.7150079923630213,8838.159604057686,0.4668819605947851,0.10408173181355315,0,0,0.278762404744556,0
142,0.6978513760115563,0.07840153729809811,0.5573717907160882,0.8411125629145371,8095.155247702241,0.4868897144044703,0.2752627483447735,0,0,0.28726414783953647,0
143,0.6049767298788856,0.37433652805555573,0.6621513646158932,0.8974490022985405,2076.159703225122,0.5556177755731012,0.12918519405449408,0,0,0.20754637553139904,0
144,0.6358714839270181,0.2819756102955817,0.6189516295387048,0.9553391957448586,5302.040654300082,0.45436075701744016,0.1935599155653483,0,0,0.29148900893833585,0
145,0.5186245452745321,0.19095044021535157,0.5651001209061407,0.536092041356123,7981.559295428897,0.47311480286563284,0.291337774166093,0,0,0.2778555997501419,0
146,0.5565202177053522,0.471179422146753,0.4684409192581485,0.6391892791184073,6779.224894432161,0.48998804830634135,0.17964114184605784,0,0,0.05065358925380527,0
147,0.7589702114668763,0.22079366294131358,0.8505788831338901,0.658325707373619,1243.6598173917823,0.6469753937985017,0.23144715265683688,0,0,0.20940436656150196,0
148,0.9190633844080995,0.4524518590056982,0.5903592386307399,0.8861347826672732,8965.857878142995,0.5030069604113582,0.2506994859968559,0,0,0.0946173524585159,0
149,0.9067332509894888,0.15083083058524147,0.4411856106302374,0.8836690680316615,1690.7556885018264,0.37643264191850395,0.20698908205334904,0,0,0.1237981636146246,0
150,0.892868321590105,0.06588630247066642,0.6006176542784836,0.7528187912807678,1800.777364792021,0.38041215188588845,0.13112155168634365,1,0,0.12437504993389721,0
151,0.6903918032141421,0.26543172729286074,0.5048318483211618,0.8357419671174143,9019.98542879001,0.5139229921659602,0.24297475755421372,0,0,0.17078240990927684,0
152,0.6823594911954589,0.2559894593565681,0.3339108511757018,0.8209221737964552,4897.707697035709,0.3870571999309021,0.1879912313503584,1,0,0.05271654449834161,0
153,0.8915740627328911,0.1534157812427064,0.34282355834107336,0.8577059043410475,3791.6290769690218,0.3437696513075839,0.17766520521937632,1,1,0.10894910200616413,0
154,0.9559529942124593,0.14627563140553915,0.44694846455871434,0.8539296693135127,5581.201748750759,0.5635535990934011,0.2798651800259024,0,0,0.05728023923995916,1
155,0.8679242204854704,0.361835000098504,0.5433165608885945,0.9147166321257049,9815.833595037902,0.5684498402868645,0.2894171852053077,0,0,0.21263964142980946,0
156,0.5308104519242256,0.1768201729775143,0.6058233633718378,0.8671597759952745,1284.3415068863244,0.4631863466106147,0.17906634457483223,1,0,0.2723218946732083,1
157,0.7490178606263241,0.28573474114624015,0.8515310084941843,0.8502705910509183,7593.793603041446,0.5293659291151709,0.10533266906317933,1,0,0.299447164957983,1
158,0.6915113938720698,0.3499528938002134,0.7706411149975065,0.8199958705944901,3409.8260362168626,0.51881216441955,0.16661838159001555,0,0,0.16213922294552435,0
159,0.8546381581714763,0.2879054378265683,0.6674707363713681,0.7544319176265598,1258.787781391475,0.5602419385969085,0.3275160999405738,1,0,0.1150352775735382,0
160,0.8836246602076249,0.8104671463120968,0.6140454873126868,0.8137107051051656,4277.140217994092,0.56047499039398,0.2579529752752407,1,0,0.2632758991826731,0
161,0.7375319879147021,0.1875888145551309,0.7265650152104117,0.8499229466576834,5532.6534894801825,0.2394211412472774,0.36212645924989,0,1,0.0782896293851182,0
162,0.9398650760584525,0.11147658369583816,0.4946056651607628,0.9072189098828417,2139.0202135086543,0.4759501041517606,0.49198543849755766,0,0,0.2935597452640352,0
163,0.8936391525659719,0.29306150165835854,0.6480494258426173,0.848914348873345,4112.167645056365,0.5517904188178133,0.20601738379703707,0,0,0.22870936367955058,0
164,0.9237701228054617,0.30775111528980215,0.8407895576410699,0.6013690456579253,6393.192652175676,0.45895434089609854,0.22604143741767183,0,0,0.17598366634185353,0
165,0.4836341833009731,0.10096488212591193,0.7663998909119444,0.6012575387327949,5806.8353952301995,0.5036202639259827,0.16125284914449303,0,0,0.07416263433105834,0
166,0.784676451412879,0.3015096926687941,0.6588919944708993,0.7560507620086986,7259.2898811430205,0.5750699981678078,0.4775850133356815,1,0,0.054548983927442854,0
167,0.44536070784265375,0.296807236839561,0.605102010471993,0.9042038027267654,8380.404876080273,0.5080925233252163,0.5884110233478885,0,0,0.1861330493704848,0
168,0.7145863676454132,0.2955478546860294,0.7027725652189836,0.8879957302489596,4150.4892845168,0.6507919417234866,0.18732986204948868,0,0,0.15346262686000534,0
169,0.9315754629939789,0.30807839685574206,0.8599883862447745,0.7363353408989598,4287.376027076052,0.6126986252281121,0.12085198730009379,0,0,0.26066612359050917,0
170,0.5557074130652905,0.0725900749687804,0.8867206973349094,0.6884243676790467,5017.252131106016,0.4881435847028566,0.08149030216087391,1,0,0.2105763699233592,0
171,0.5233038154381752,0.14940046842941654,0.8369934656309833,0.6390588653819975,5706.8984459749045,0.4801953829275221,0.25374102683721744,1,1,0.15797408662392376,0
172,0.8432579475834415,0.3797259811464071,0.48264465649624066,0.9060382449315643,1172.3944749551274,0.21496758947986352,0.17370854803363922,1,1,0.10650176502529847,0
173,0.6331075876549869,0.0724796982066711,0.7348079264001206,0.7755232355260472,3195.090006528263,0.4673497803109474,0.29035092057363515,1,1,0.17010555220300155,0
174,0.5655131863719823,0.6407016515794574,0.5995455538752961,0.8536840937219848,1801.7287742325402,0.3646731107289473,0.16189293700575094,1,0,0.09074856969653915,0
175,0.6400087232947999,0.19322886331644934,0.9556255073612804,0.8207413200975078,3919.9423472069025,0.5221229542000623,0.1726138613116515,0,1,0.21675316561829633,0
